Unixtime, RawVoltage, boardtemp, Lat, Long, Alt, Speed, Course, Satelites, SecondsToFix, hAccuracy, vAccuracy, DateTime, CalcVoltage, CalcLat, CalcLong,
1604480075, 95, 22, 513867597, -4082231, -16, 3, 43, 5, 28, 48666, 44938, 2020-11-04 08:54:35, 3.5588235294117645, 51.3867597, -0.4082231, 
1604480116, 95, 22, 513868832, -4079102, 19, 5, 0, 5, 9, 49481, 49386, 2020-11-04 08:55:16, 3.5588235294117645, 51.3868832, -0.4079102, 
1604480173, 95, 21, 513870004, -4079137, 0, 4, 20, 5, 6, 76687, 59475, 2020-11-04 08:56:13, 3.5588235294117645, 51.3870004, -0.4079137, 
1604480236, 95, 21, 513873725, -4076335, -27, 11, 10, 5, 9, 64132, 57924, 2020-11-04 08:57:16, 3.5588235294117645, 51.3873725, -0.4076335, 
1604480290, 95, 21, 513869647, -4078062, 24, 2, 0, 5, 3, 80235, 59623, 2020-11-04 08:58:10, 3.5588235294117645, 51.3869647, -0.4078062, 
1604480369, 95, 21, 513868325, -4081227, -7, 2, 7, 5, 22, 64881, 64012, 2020-11-04 08:59:29, 3.5588235294117645, 51.3868325, -0.4081227, 
1604480413, 95, 21, 513867885, -4080517, 22, 8, 18, 5, 6, 71803, 63406, 2020-11-04 09:00:13, 3.5588235294117645, 51.3867885, -0.4080517, 
1604480485, 95, 21, 513871616, -4078379, 4, 3, 0, 5, 18, 67130, 63409, 2020-11-04 09:01:25, 3.5588235294117645, 51.3871616, -0.4078379, 
1604480534, 95, 22, 513868448, -4079199, 25, 19, 20, 5, 7, 67637, 65187, 2020-11-04 09:02:14, 3.5588235294117645, 51.3868448, -0.4079199, 
1604480597, 95, 22, 513869089, -4079352, 29, 14, 23, 5, 10, 66078, 63707, 2020-11-04 09:03:17, 3.5588235294117645, 51.3869089, -0.4079352, 
1604480656, 95, 22, 513870381, -4079155, -17, 13, 15, 4, 9, 68535, 68711, 2020-11-04 09:04:16, 3.5588235294117645, 51.3870381, -0.4079155, 
1604480717, 95, 21, 513871172, -4079336, 4, 15, 12, 4, 10, 67460, 66681, 2020-11-04 09:05:17, 3.5588235294117645, 51.3871172, -0.4079336, 
1604480775, 95, 21, 513868579, -4079977, 18, 0, 17, 4, 8, 68943, 70680, 2020-11-04 09:06:15, 3.5588235294117645, 51.3868579, -0.4079977, 
1604480829, 95, 21, 513870110, -4080873, 23, 11, 8, 5, 1, 71919, 65211, 2020-11-04 09:07:09, 3.5588235294117645, 51.387011, -0.4080873, 
1604480904, 95, 22, 513869212, -4081968, 22, 0, 10, 5, 17, 70824, 62935, 2020-11-04 09:08:24, 3.5588235294117645, 51.3869212, -0.4081968, 
1604480951, 95, 21, 513870795, -4080913, 23, 1, 0, 5, 4, 57089, 60101, 2020-11-04 09:09:11, 3.5588235294117645, 51.3870795, -0.4080913, 
1604481008, 94, 21, 513868512, -4080659, 21, 4, 15, 5, 1, 58432, 59676, 2020-11-04 09:10:08, 3.552941176470588, 51.3868512, -0.4080659, 
1604481074, 95, 21, 513867293, -4081211, 21, 0, 34, 5, 7, 49081, 67314, 2020-11-04 09:11:14, 3.5588235294117645, 51.3867293, -0.4081211, 
1604481129, 95, 21, 513866172, -4081382, 5, 3, 16, 5, 2, 67431, 69253, 2020-11-04 09:12:09, 3.5588235294117645, 51.3866172, -0.4081382, 
1604481190, 95, 21, 513868996, -4081420, 3, 5, 16, 5, 3, 64014, 68443, 2020-11-04 09:13:10, 3.5588235294117645, 51.3868996, -0.408142, 
1604481250, 95, 21, 513864763, -4082398, 32, 10, 0, 5, 3, 67127, 67324, 2020-11-04 09:14:10, 3.5588235294117645, 51.3864763, -0.4082398, 
1604481309, 95, 21, 513867964, -4080365, 23, 17, 26, 5, 2, 68652, 63147, 2020-11-04 09:15:09, 3.5588235294117645, 51.3867964, -0.4080365, 
1604481377, 95, 22, 513868032, -4080682, 33, 1, 15, 4, 10, 67146, 70988, 2020-11-04 09:16:17, 3.5588235294117645, 51.3868032, -0.4080682, 
1604481433, 95, 21, 513865738, -4080597, 54, 2, 13, 5, 6, 64945, 75051, 2020-11-04 09:17:13, 3.5588235294117645, 51.3865738, -0.4080597, 
1604481489, 94, 22, 513869846, -4081137, 9, 17, 21, 5, 1, 69164, 71712, 2020-11-04 09:18:09, 3.552941176470588, 51.3869846, -0.4081137, 
1604481555, 95, 21, 513863231, -4081160, 72, 8, 0, 5, 8, 67517, 67983, 2020-11-04 09:19:15, 3.5588235294117645, 51.3863231, -0.408116, 
